--------------------------------
Condition: 1
--------------------------------
Index, Time, Distance, Position, X, Y, Z, isCenter, isFront, isSide, isLeft
48, 14.62222, 4.087598, (-1.6, 1.4, -3.5), -1.607211, 1.423085, -3.478529, False, True, False, True
49, 14.63333, 4.087953, (-1.6, 1.4, -3.5), -1.595837, 1.432099, -3.480482, False, True, False, True
50, 14.65556, 4.088404, (-1.6, 1.4, -3.5), -1.584561, 1.441202, -3.482406, False, True, False, True
51, 14.66667, 4.08839, (-1.6, 1.5, -3.5), -1.561152, 1.458841, -3.485617, False, True, False, True
52, 14.67778, 4.088203, (-1.5, 1.5, -3.5), -1.549614, 1.46783, -3.486771, False, True, False, True
53, 14.7, 4.087996, (-1.5, 1.5, -3.5), -1.538335, 1.476744, -3.487759, False, True, False, True
54, 14.71111, 4.085968, (-1.5, 1.5, -3.5), -1.515636, 1.494527, -3.487746, False, True, False, True
55, 14.72222, 4.084524, (-1.5, 1.5, -3.5), -1.505048, 1.503445, -3.486807, False, True, False, True
56, 14.74444, 4.083101, (-1.5, 1.5, -3.5), -1.494465, 1.512238, -3.485889, False, True, False, True
57, 14.75556, 4.079861, (-1.5, 1.5, -3.5), -1.474157, 1.529163, -3.483359, False, True, False, True
58, 14.76667, 4.077841, (-1.5, 1.5, -3.5), -1.464837, 1.537194, -3.481389, False, True, False, True
59, 14.77778, 4.076009, (-1.5, 1.5, -3.5), -1.455532, 1.545432, -3.479499, False, True, False, True
60, 14.8, 4.073866, (-1.4, 1.6, -3.5), -1.446739, 1.553431, -3.477094, False, True, False, True
61, 14.81111, 4.069076, (-1.4, 1.6, -3.5), -1.429942, 1.569272, -3.471315, False, True, False, True
62, 14.82222, 4.066515, (-1.4, 1.6, -3.5), -1.422308, 1.577121, -3.467892, False, True, False, True
63, 14.84445, 4.063321, (-1.4, 1.6, -3.5), -1.414979, 1.584715, -3.463682, False, True, False, True
64, 14.85556, 4.057523, (-1.4, 1.6, -3.5), -1.401413, 1.599068, -3.455795, False, True, False, True
65, 14.88889, 4.049407, (-1.4, 1.6, -3.4), -1.382031, 1.619113, -3.444729, False, True, False, True
66, 14.91111, 4.040591, (-1.4, 1.6, -3.4), -1.366921, 1.635324, -3.432727, False, True, False, True
67, 14.93333, 4.034877, (-1.4, 1.6, -3.4), -1.357884, 1.645423, -3.424758, False, True, False, True
68, 14.94444, 4.0292, (-1.3, 1.7, -3.4), -1.349638, 1.653875, -3.417254, False, True, False, True
69, 14.96667, 4.024035, (-1.3, 1.7, -3.4), -1.343111, 1.661125, -3.410216, False, True, False, True
70, 14.97778, 4.019137, (-1.3, 1.7, -3.4), -1.337414, 1.667241, -3.403688, False, True, False, True
71, 15.02222, 4.01022, (-1.3, 1.7, -3.4), -1.328962, 1.678315, -3.391015, False, True, False, True
72, 15.06667, 4.002898, (-1.3, 1.7, -3.4), -1.322484, 1.688658, -3.379743, False, True, False, True
73, 15.11111, 3.999481, (-1.3, 1.7, -3.4), -1.32029, 1.699432, -3.371144, False, True, False, True
74, 15.15556, 3.999036, (-1.3, 1.7, -3.4), -1.3192, 1.708325, -3.366545, False, True, False, True
75, 15.24444, 4.001651, (-1.3, 1.7, -3.4), -1.316159, 1.719458, -3.365174, False, True, False, True
76, 15.35556, 3.995921, (-1.3, 1.7, -3.4), -1.314708, 1.729594, -3.35372, False, True, False, True
77, 15.4, 3.990937, (-1.3, 1.7, -3.3), -1.319336, 1.736152, -3.34256, False, True, False, True
78, 15.45556, 3.986989, (-1.3, 1.7, -3.3), -1.324381, 1.742021, -3.332785, False, True, False, True
79, 15.5, 3.983384, (-1.3, 1.7, -3.3), -1.328832, 1.749516, -3.322762, False, True, False, True
80, 15.52222, 3.980476, (-1.3, 1.8, -3.3), -1.332478, 1.757959, -3.313347, False, True, False, True
81, 15.55556, 3.979011, (-1.3, 1.8, -3.3), -1.335399, 1.765853, -3.306206, False, True, False, True
82, 15.61111, 3.979129, (-1.3, 1.8, -3.3), -1.34115, 1.772016, -3.300719, False, True, False, True
83, 15.7, 3.976294, (-1.3, 1.8, -3.3), -1.348883, 1.774515, -3.292799, False, True, False, True
84, 15.76667, 3.969352, (-1.4, 1.8, -3.3), -1.358868, 1.768558, -3.283509, False, True, False, True
85, 15.81111, 3.964155, (-1.4, 1.8, -3.3), -1.367768, 1.758707, -3.278823, False, True, False, True
86, 15.87778, 3.966863, (-1.4, 1.8, -3.3), -1.371471, 1.750107, -3.285147, False, True, False, True
87, 15.96667, 3.959851, (-1.4, 1.7, -3.3), -1.370251, 1.740068, -3.282528, False, True, False, True
88, 16.01111, 3.949985, (-1.4, 1.7, -3.3), -1.368449, 1.734433, -3.274365, False, True, False, True
89, 16.1, 3.960881, (-1.4, 1.7, -3.3), -1.369192, 1.733713, -3.287572, False, True, False, True
90, 16.14445, 3.970705, (-1.4, 1.7, -3.3), -1.37067, 1.733858, -3.298712, False, True, False, True
91, 16.18889, 3.972941, (-1.4, 1.7, -3.3), -1.370643, 1.723956, -3.306596, False, True, False, True
92, 16.23333, 3.971001, (-1.4, 1.7, -3.3), -1.368906, 1.711668, -3.311366, False, True, False, True
93, 16.31111, 3.970216, (-1.4, 1.7, -3.3), -1.364774, 1.70249, -3.316856, False, True, False, True
94, 16.38889, 3.978434, (-1.4, 1.7, -3.3), -1.362346, 1.696362, -3.330812, False, True, False, True
95, 16.43333, 3.980015, (-1.4, 1.7, -3.3), -1.359918, 1.688387, -3.337737, False, True, False, True
96, 16.48889, 3.980893, (-1.4, 1.7, -3.3), -1.354721, 1.682133, -3.34405, False, True, False, True
97, 16.53333, 3.982824, (-1.3, 1.7, -3.4), -1.344735, 1.680548, -3.351169, False, True, False, True
98, 16.58889, 3.981205, (-1.3, 1.7, -3.4), -1.331485, 1.676161, -3.356728, False, True, False, True
99, 16.64445, 3.980048, (-1.3, 1.7, -3.4), -1.322523, 1.669751, -3.36209, False, True, False, True
100, 16.67778, 3.977917, (-1.3, 1.7, -3.4), -1.31633, 1.660527, -3.366563, False, True, False, True
101, 16.73333, 3.971996, (-1.3, 1.6, -3.4), -1.307294, 1.649333, -3.368596, False, True, False, True
102, 16.76667, 3.967719, (-1.3, 1.6, -3.4), -1.29738, 1.641981, -3.370979, False, True, False, True
103, 16.81111, 3.96477, (-1.3, 1.6, -3.4), -1.282474, 1.640806, -3.373785, False, True, False, True
104, 16.84444, 3.962595, (-1.3, 1.6, -3.4), -1.263522, 1.645356, -3.376162, False, True, False, True
105, 16.85556, 3.96001, (-1.3, 1.6, -3.4), -1.253615, 1.647568, -3.375744, False, True, False, True
106, 16.9, 3.956223, (-1.2, 1.7, -3.4), -1.235046, 1.653077, -3.375455, False, True, False, True
107, 16.94444, 3.956916, (-1.2, 1.7, -3.4), -1.218937, 1.660825, -3.378318, False, True, False, True
108, 16.98889, 3.954504, (-1.2, 1.7, -3.4), -1.204266, 1.664865, -3.378767, False, True, False, True
109, 17.03333, 3.947695, (-1.2, 1.7, -3.4), -1.186615, 1.663361, -3.377791, False, True, False, True
110, 17.05556, 3.941067, (-1.2, 1.7, -3.4), -1.175809, 1.661784, -3.374604, False, True, False, True
111, 17.07778, 3.935558, (-1.2, 1.7, -3.4), -1.165098, 1.659825, -3.372854, False, True, False, True
112, 17.1, 3.930305, (-1.2, 1.7, -3.4), -1.155041, 1.658461, -3.370858, False, True, False, True
113, 17.14445, 3.925771, (-1.1, 1.7, -3.4), -1.140183, 1.6594, -3.370171, False, True, False, True
114, 17.18889, 3.923431, (-1.1, 1.7, -3.4), -1.127689, 1.660244, -3.371234, False, True, False, True
115, 17.25556, 3.923638, (-1.1, 1.7, -3.4), -1.114288, 1.660561, -3.375772, False, True, False, True
116, 17.31111, 3.927367, (-1.1, 1.7, -3.4), -1.105624, 1.662589, -3.381953, False, True, False, True
117, 17.35556, 3.930676, (-1.1, 1.7, -3.4), -1.09335, 1.666645, -3.387786, False, True, False, True
118, 17.4, 3.934142, (-1.1, 1.7, -3.4), -1.079834, 1.672977, -3.39302, False, True, False, True
119, 17.43333, 3.937443, (-1.1, 1.7, -3.4), -1.071459, 1.676497, -3.397763, False, True, False, True
120, 17.48889, 3.939464, (-1.1, 1.7, -3.4), -1.061731, 1.674134, -3.404318, False, True, False, True
121, 17.52222, 3.943096, (-1.1, 1.7, -3.4), -1.054753, 1.668055, -3.413662, False, True, False, True
122, 17.53333, 3.946769, (-1.0, 1.7, -3.4), -1.049051, 1.664711, -3.421288, False, True, False, True
123, 17.56667, 3.951727, (-1.0, 1.7, -3.4), -1.038252, 1.660102, -3.432527, False, True, False, True
124, 17.6, 3.954484, (-1.0, 1.7, -3.4), -1.025735, 1.658391, -3.440283, False, True, False, True
125, 17.63333, 3.953416, (-1.0, 1.7, -3.4), -1.013503, 1.659192, -3.442294, False, True, False, True
126, 17.65556, 3.949836, (-1.0, 1.7, -3.4), -1.001754, 1.659591, -3.441432, False, True, False, True
127, 17.68889, 3.943687, (-1.0, 1.7, -3.4), -0.9900233, 1.659447, -3.437841, False, True, False, True
128, 17.72222, 3.936287, (-1.0, 1.7, -3.4), -0.975651, 1.657907, -3.43421, False, True, False, True
129, 17.76667, 3.927024, (-1.0, 1.7, -3.4), -0.96079, 1.653844, -3.429752, False, True, False, True
130, 17.81111, 3.91759, (-0.9, 1.7, -3.4), -0.9425736, 1.651894, -3.424954, False, True, False, True
131, 17.83333, 3.913354, (-0.9, 1.7, -3.4), -0.9324672, 1.652542, -3.422565, False, True, False, True
132, 17.85556, 3.908728, (-0.9, 1.7, -3.4), -0.9223475, 1.653462, -3.419575, False, True, False, True
133, 17.9, 3.899148, (-0.9, 1.7, -3.4), -0.9071684, 1.656967, -3.410991, False, True, False, True
134, 17.92222, 3.893126, (-0.9, 1.7, -3.4), -0.8974368, 1.658029, -3.406168, False, True, False, True
135, 17.97778, 3.881271, (-0.9, 1.7, -3.4), -0.8810655, 1.661885, -3.395014, False, True, False, True
136, 17.98889, 3.874253, (-0.9, 1.7, -3.4), -0.87228, 1.663754, -3.388345, False, True, False, True
137, 18.01111, 3.867051, (-0.9, 1.7, -3.4), -0.8630286, 1.664917, -3.38191, False, True, False, True
138, 18.03333, 3.859662, (-0.9, 1.7, -3.4), -0.8532637, 1.665453, -3.375677, False, True, False, True
139, 18.05556, 3.851779, (-0.8, 1.7, -3.4), -0.8435678, 1.665215, -3.369221, False, True, False, True
140, 18.07778, 3.843241, (-0.8, 1.7, -3.4), -0.8327012, 1.664173, -3.362684, False, True, False, True
141, 18.1, 3.834196, (-0.8, 1.7, -3.4), -0.8205643, 1.662597, -3.356114, False, True, False, True
142, 18.14445, 3.820245, (-0.8, 1.7, -3.3), -0.7990741, 1.660927, -3.346203, False, True, False, True
143, 18.2, 3.81165, (-0.8, 1.7, -3.3), -0.7831655, 1.66194, -3.339653, False, True, False, True
144, 18.22222, 3.803614, (-0.8, 1.7, -3.3), -0.7668003, 1.664006, -3.333254, False, True, False, True
145, 18.23333, 3.795443, (-0.8, 1.7, -3.3), -0.7507379, 1.665558, -3.326815, False, True, False, True
146, 18.25556, 3.786858, (-0.7, 1.7, -3.3), -0.7349379, 1.666593, -3.320034, False, True, False, True
147, 18.27778, 3.778703, (-0.7, 1.7, -3.3), -0.7197039, 1.668356, -3.313188, False, True, False, True
148, 18.31111, 3.766988, (-0.7, 1.7, -3.3), -0.6983289, 1.672174, -3.30248, False, True, False, True
149, 18.34444, 3.755015, (-0.7, 1.7, -3.3), -0.6789571, 1.676361, -3.29074, False, True, False, True
150, 18.36667, 3.746995, (-0.7, 1.7, -3.3), -0.6675839, 1.679935, -3.282091, False, True, False, True
151, 18.38889, 3.738214, (-0.7, 1.7, -3.3), -0.6563171, 1.683704, -3.272405, False, True, False, True
152, 18.42222, 3.724312, (-0.6, 1.7, -3.3), -0.6421682, 1.689939, -3.256106, False, True, False, True
153, 18.45556, 3.710432, (-0.6, 1.7, -3.2), -0.6306617, 1.695299, -3.239681, False, True, False, True
154, 18.48889, 3.69897, (-0.6, 1.7, -3.2), -0.6211222, 1.698269, -3.226836, False, True, False, True
155, 18.51111, 3.691688, (-0.6, 1.7, -3.2), -0.6131165, 1.698677, -3.219805, False, True, False, True
156, 18.54445, 3.684443, (-0.6, 1.7, -3.2), -0.6023319, 1.698668, -3.213542, False, True, False, True
157, 18.58889, 3.678575, (-0.6, 1.7, -3.2), -0.5890894, 1.697984, -3.209631, False, True, False, True
158, 18.62222, 3.676621, (-0.6, 1.7, -3.2), -0.5757393, 1.698242, -3.20968, False, True, False, True
159, 18.65556, 3.674979, (-0.6, 1.7, -3.2), -0.5605181, 1.697868, -3.21069, False, True, False, True
160, 18.67778, 3.673365, (-0.5, 1.7, -3.2), -0.549219, 1.697654, -3.210909, False, True, False, True
161, 18.71111, 3.671635, (-0.5, 1.7, -3.2), -0.5280893, 1.697383, -3.212618, False, True, False, True
162, 18.72222, 3.672044, (-0.5, 1.7, -3.2), -0.5161746, 1.69731, -3.21506, False, True, False, True
163, 18.73333, 3.671687, (-0.5, 1.7, -3.2), -0.5011844, 1.695922, -3.217755, False, True, False, True
164, 18.74445, 3.672963, (-0.5, 1.7, -3.2), -0.4872546, 1.695564, -3.221538, False, True, False, True
165, 18.76667, 3.67496, (-0.5, 1.7, -3.2), -0.4727263, 1.696218, -3.225633, False, True, False, True
166, 18.78889, 3.677731, (-0.5, 1.7, -3.2), -0.4579453, 1.699635, -3.229122, False, True, False, True
167, 18.81111, 3.682431, (-0.4, 1.7, -3.2), -0.4422409, 1.706643, -3.232969, False, True, False, True
168, 18.83333, 3.686347, (-0.4, 1.7, -3.2), -0.4276565, 1.711337, -3.23691, False, True, False, True
169, 18.85556, 3.689094, (-0.4, 1.7, -3.2), -0.4140953, 1.71584, -3.239419, False, True, False, True
170, 18.87778, 3.692649, (-0.4, 1.7, -3.2), -0.4016568, 1.722486, -3.241508, False, True, False, True
171, 18.9, 3.697007, (-0.4, 1.7, -3.2), -0.3896133, 1.730405, -3.243727, False, True, False, True
172, 18.92222, 3.701967, (-0.4, 1.7, -3.2), -0.3790637, 1.737753, -3.246704, False, True, False, True
173, 18.94444, 3.705687, (-0.4, 1.7, -3.2), -0.368333, 1.742406, -3.249688, False, True, False, True
174, 18.96667, 3.708832, (-0.4, 1.7, -3.3), -0.3576492, 1.745683, -3.252709, False, True, False, True
175, 18.98889, 3.711334, (-0.3, 1.7, -3.3), -0.3470696, 1.7494, -3.25471, False, True, False, True
176, 19.01111, 3.713411, (-0.3, 1.8, -3.3), -0.3360498, 1.75373, -3.255906, False, True, False, True
177, 19.03333, 3.715456, (-0.3, 1.8, -3.3), -0.3259086, 1.758047, -3.256941, False, True, False, True
178, 19.05556, 3.716437, (-0.3, 1.8, -3.3), -0.3160875, 1.760754, -3.257567, False, True, False, True
179, 19.1, 3.717471, (-0.3, 1.8, -3.3), -0.3009522, 1.761355, -3.259853, False, True, False, True
180, 19.14445, 3.716151, (-0.3, 1.8, -3.3), -0.2897028, 1.759564, -3.260335, False, True, False, True
181, 19.18889, 3.715106, (-0.3, 1.8, -3.3), -0.2791571, 1.758679, -3.260542, False, True, False, True
182, 19.25556, 3.71216, (-0.3, 1.8, -3.3), -0.2639491, 1.75803, -3.258802, False, True, False, True
183, 19.32222, 3.708151, (-0.3, 1.8, -3.3), -0.250856, 1.75867, -3.254925, False, True, False, True
184, 19.36667, 3.7028, (-0.2, 1.8, -3.2), -0.2391147, 1.76063, -3.248651, False, True, False, True
185, 19.41111, 3.696972, (-0.2, 1.8, -3.2), -0.2305029, 1.761456, -3.242181, False, True, False, True
186, 19.45556, 3.689166, (-0.2, 1.8, -3.2), -0.2218931, 1.76102, -3.234118, False, True, False, True
187, 19.5, 3.679427, (-0.2, 1.8, -3.2), -0.2126745, 1.760285, -3.224027, False, True, False, True
188, 19.54445, 3.671068, (-0.2, 1.8, -3.2), -0.2058614, 1.75947, -3.215374, False, True, False, True
189, 19.56667, 3.662394, (-0.2, 1.8, -3.2), -0.1996478, 1.759106, -3.206059, False, True, False, True
190, 19.6, 3.649578, (-0.2, 1.8, -3.2), -0.19031, 1.758638, -3.19224, False, True, False, True
191, 19.63333, 3.63874, (-0.2, 1.8, -3.2), -0.1835726, 1.757158, -3.181058, False, True, False, True
192, 19.66667, 3.623175, (-0.2, 1.8, -3.2), -0.175593, 1.753405, -3.165775, False, True, False, True
193, 19.7, 3.606888, (-0.2, 1.7, -3.2), -0.1690338, 1.748823, -3.15003, False, True, False, True
194, 19.74445, 3.590876, (-0.2, 1.7, -3.1), -0.1651223, 1.743332, -3.134951, False, True, False, True
195, 19.78889, 3.576133, (-0.2, 1.7, -3.1), -0.1625987, 1.739896, -3.120104, False, True, False, True
196, 19.83333, 3.564311, (-0.2, 1.7, -3.1), -0.159498, 1.742756, -3.105104, False, True, False, True
197, 19.87778, 3.55273, (-0.2, 1.7, -3.1), -0.1591487, 1.743052, -3.091655, False, True, False, True
198, 19.92222, 3.542027, (-0.2, 1.7, -3.1), -0.1592018, 1.741535, -3.080205, False, True, False, True
199, 19.96667, 3.532936, (-0.2, 1.7, -3.1), -0.1574744, 1.74233, -3.069386, False, True, False, True
200, 20.01111, 3.525391, (-0.2, 1.7, -3.1), -0.1545587, 1.746102, -3.058696, False, True, False, True
201, 20.07778, 3.516419, (-0.2, 1.8, -3.0), -0.1500908, 1.752015, -3.04518, False, True, False, True
202, 20.14445, 3.508337, (-0.1, 1.8, -3.0), -0.1456482, 1.754803, -3.03445, False, True, False, True
203, 20.2, 3.498443, (-0.1, 1.8, -3.0), -0.1394413, 1.75464, -3.023392, False, True, False, True
204, 20.26667, 3.488178, (-0.1, 1.8, -3.0), -0.1297354, 1.753898, -3.012373, False, True, False, True
205, 20.32222, 3.482465, (-0.1, 1.8, -3.0), -0.1206248, 1.755193, -3.00538, False, True, False, True
206, 20.37778, 3.479123, (-0.1, 1.8, -3.0), -0.1094852, 1.756803, -3.000992, False, True, False, True
207, 20.42222, 3.478381, (-0.1, 1.8, -3.0), -0.0995206, 1.758926, -2.999235, True, True, False, False
208, 20.45556, 3.478628, (-0.1, 1.8, -3.0), -0.08956383, 1.760863, -2.998699, True, True, False, False
209, 20.5, 3.480394, (-0.1, 1.8, -3.0), -0.07533492, 1.76335, -2.999677, True, True, False, False
