--------------------------------
Condition: 1
--------------------------------
Index, Time, Distance, Position, isCenter, isFront, isSide, isLeft
0, 33.92222, 3.829305, (-2.0, 1.6, -2.9), False, True, False, True
1, 33.93333, 3.830027, (-2.0, 1.6, -2.9), False, True, False, True
2, 33.94445, 3.830027, (-2.0, 1.6, -2.9), False, True, False, True
3, 33.95555, 3.830532, (-2.0, 1.6, -2.9), False, True, False, True
4, 33.96667, 3.831255, (-2.0, 1.6, -2.9), False, True, False, True
5, 33.97778, 3.831634, (-2.0, 1.6, -2.9), False, True, False, True
6, 33.98889, 3.833247, (-2.0, 1.6, -2.9), False, True, False, True
7, 34, 3.834056, (-2.0, 1.6, -2.9), False, True, False, True
8, 34.01111, 3.835079, (-2.0, 1.6, -2.9), False, True, False, True
9, 34.02222, 3.835596, (-2.0, 1.6, -2.9), False, True, False, True
10, 34.03333, 3.837118, (-1.9, 1.6, -2.9), False, True, False, True
11, 34.04445, 3.83858, (-1.9, 1.6, -2.9), False, True, False, True
12, 34.05556, 3.839215, (-1.9, 1.6, -2.9), False, True, False, True
13, 34.06667, 3.839973, (-1.9, 1.6, -2.9), False, True, False, True
14, 34.07778, 3.840749, (-1.9, 1.6, -2.9), False, True, False, True
15, 34.08889, 3.841453, (-1.9, 1.6, -2.9), False, True, False, True
16, 34.1, 3.842022, (-1.9, 1.6, -2.9), False, True, False, True
17, 34.11111, 3.84269, (-1.9, 1.6, -2.9), False, True, False, True
18, 34.12222, 3.843182, (-1.9, 1.6, -2.9), False, True, False, True
19, 34.13334, 3.84379, (-1.9, 1.6, -2.9), False, True, False, True
20, 34.14444, 3.844037, (-1.9, 1.6, -2.9), False, True, False, True
21, 34.15556, 3.844309, (-1.9, 1.6, -2.9), False, True, False, True
22, 34.16667, 3.844388, (-1.9, 1.6, -2.9), False, True, False, True
23, 34.17778, 3.84426, (-1.8, 1.6, -2.9), False, True, False, True
24, 34.18889, 3.84407, (-1.8, 1.6, -3.0), False, True, False, True
25, 34.2, 3.843749, (-1.8, 1.6, -3.0), False, True, False, True
26, 34.21111, 3.84327, (-1.8, 1.6, -3.0), False, True, False, True
27, 34.22222, 3.842718, (-1.8, 1.6, -3.0), False, True, False, True
28, 34.23333, 3.842108, (-1.8, 1.6, -3.0), False, True, False, True
29, 34.24445, 3.841222, (-1.8, 1.6, -3.0), False, True, False, True
30, 34.25556, 3.840465, (-1.8, 1.7, -3.0), False, True, False, True
31, 34.26667, 3.839894, (-1.8, 1.7, -3.0), False, True, False, True
32, 34.27778, 3.838876, (-1.8, 1.7, -3.0), False, True, False, True
33, 34.28889, 3.838108, (-1.8, 1.7, -3.0), False, True, False, True
34, 34.3, 3.837573, (-1.8, 1.7, -3.0), False, True, False, True
35, 34.31111, 3.836471, (-1.7, 1.7, -3.0), False, True, False, True
36, 34.32222, 3.834665, (-1.7, 1.7, -3.0), False, True, False, True
37, 34.33334, 3.832978, (-1.7, 1.7, -3.0), False, True, False, True
38, 34.34444, 3.831193, (-1.7, 1.7, -3.0), False, True, False, True
39, 34.35556, 3.829323, (-1.7, 1.7, -3.0), False, True, False, True
40, 34.36667, 3.827282, (-1.7, 1.7, -3.0), False, True, False, True
41, 34.37778, 3.82517, (-1.7, 1.7, -3.0), False, True, False, True
42, 34.38889, 3.822938, (-1.7, 1.7, -3.0), False, True, False, True
43, 34.4, 3.820936, (-1.6, 1.7, -3.0), False, True, False, True
44, 34.41111, 3.81853, (-1.6, 1.7, -3.0), False, True, False, True
45, 34.42222, 3.816427, (-1.6, 1.7, -3.0), False, True, False, True
46, 34.43333, 3.814547, (-1.6, 1.7, -3.0), False, True, False, True
47, 34.44445, 3.812292, (-1.6, 1.7, -3.0), False, True, False, True
48, 34.45555, 3.810305, (-1.6, 1.7, -3.0), False, True, False, True
49, 34.46667, 3.808476, (-1.6, 1.7, -3.0), False, True, False, True
50, 34.47778, 3.807748, (-1.6, 1.7, -3.0), False, True, False, True
51, 34.48889, 3.806382, (-1.6, 1.7, -3.0), False, True, False, True
52, 34.5, 3.805752, (-1.5, 1.7, -3.0), False, True, False, True
53, 34.51111, 3.804743, (-1.5, 1.7, -3.0), False, True, False, True
54, 34.52222, 3.80359, (-1.5, 1.7, -3.0), False, True, False, True
55, 34.53333, 3.802719, (-1.5, 1.7, -3.1), False, True, False, True
56, 34.54445, 3.80174, (-1.5, 1.7, -3.1), False, True, False, True
57, 34.55556, 3.801815, (-1.5, 1.7, -3.1), False, True, False, True
58, 34.56667, 3.80095, (-1.5, 1.7, -3.1), False, True, False, True
59, 34.57778, 3.800103, (-1.5, 1.7, -3.1), False, True, False, True
60, 34.58889, 3.799228, (-1.5, 1.7, -3.1), False, True, False, True
