Condition, Index, Time, Distance, X, Y, Z, isCenter, isFront, isSide, isLeft, isOuter,GazeObject,GP_X,GP_X,GP_Z,GZ_X,GZ_Y,GZ_Y,GZD_X,GZD_Y,GZD_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,eye_closed,blink_count, eventTriggered
Sneeze_None, 0, 92.54, 4.272775, -0.1072673, 1.62911, -2.948557, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1072751,1.629128,-2.948553,-0.8700711,-0.1656086,0.4642739,-0.1248685,1.62991,-2.978326,-0.8569154,-0.1662764,0.4879019,-0.08966623,1.628309,-2.918788,-0.8825426,-0.1646977,0.4404468,-0.1072673,1.62911,-2.948557,8.094978,120.7826,1.339875,0,0,False
Sneeze_None, 1, 92.56, 4.273342, -0.1077737, 1.629133, -2.949147, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1077654,1.629133,-2.949144,-0.8595367,-0.165709,0.4834638,-0.1251905,1.629951,-2.979024,-0.8456527,-0.1657584,0.5073418,-0.09035684,1.628314,-2.919271,-0.8723919,-0.1643929,0.460334,-0.1077737,1.629133,-2.949147,8.127204,120.4339,1.369435,0,0,False
Sneeze_None, 2, 92.57999, 4.274479, -0.108727, 1.629242, -2.950307, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1087223,1.629204,-2.950293,-0.8568096,-0.1662536,0.4880955,-0.1257507,1.630115,-2.980408,-0.8429035,-0.1668671,0.511536,-0.09170328,1.628369,-2.920206,-0.8698993,-0.1655128,0.4646296,-0.108727,1.629242,-2.950307,8.1692,119.6981,1.460876,0,0,False
Sneeze_None, 3, 92.6, 4.275634, -0.1095899, 1.629387, -2.951473, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.109605,1.62943,-2.951512,-0.8568099,-0.1662535,0.488095,-0.1262431,1.630349,-2.981777,-0.8429785,-0.1667535,0.5114495,-0.09293669,1.628425,-2.921168,-0.8699715,-0.1653802,0.4645418,-0.1095899,1.629387,-2.951473,8.25118,119.021,1.61033,0,0,False
Sneeze_None, 4, 92.62, 4.275634, -0.1095899, 1.629387, -2.951473, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.109605,1.62943,-2.951512,-0.8568099,-0.1662535,0.488095,-0.1262431,1.630349,-2.981777,-0.8429785,-0.1667535,0.5114495,-0.09293669,1.628425,-2.921168,-0.8699715,-0.1653802,0.4645418,-0.1095899,1.629387,-2.951473,8.25118,119.021,1.61033,0,0,False
Sneeze_None, 5, 92.64, 4.277225, -0.1106433, 1.629536, -2.953103, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1106504,1.629529,-2.953095,-0.8773657,-0.1692454,0.4489828,-0.1267842,1.630589,-2.98368,-0.8644958,-0.1702242,0.4729385,-0.09450236,1.628482,-2.922525,-0.8894088,-0.1684942,0.4249254,-0.1106433,1.629536,-2.953103,8.379497,118.0852,1.764756,0,0,False
Sneeze_None, 6, 92.66, 4.277696, -0.110909, 1.629554, -2.953598, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1109255,1.629562,-2.953645,-0.8773656,-0.1692455,0.448983,-0.1269046,1.630624,-2.984251,-0.8643824,-0.1702478,0.4731369,-0.09491327,1.628484,-2.922944,-0.8893049,-0.1685301,0.4251286,-0.110909,1.629554,-2.953598,8.39934,117.8184,1.791709,0,0,False
Sneeze_None, 7, 92.68, 4.278063, -0.1111524, 1.629519, -2.954002, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.111155,1.629569,-2.954038,-0.8773657,-0.1692454,0.4489828,-0.1270177,1.6306,-2.984723,-0.864225,-0.1702097,0.4734381,-0.09528697,1.628439,-2.923281,-0.8891637,-0.1684944,0.4254377,-0.1111524,1.629519,-2.954002,8.404101,117.5782,1.809802,0,0,False
Sneeze_None, 8, 92.7, 4.278763, -0.1115302, 1.629476, -2.954767, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1115452,1.62949,-2.954775,-0.9386278,-0.1826165,0.2926245,-0.1271631,1.630566,-2.985606,-0.9299861,-0.1842795,0.3180677,-0.09589741,1.628386,-2.923928,-0.946408,-0.1809086,0.267552,-0.1115302,1.629476,-2.954767,8.410511,117.1482,1.826048,0,0,False
Sneeze_None, 9, 92.72, 4.279087, -0.1116376, 1.629492, -2.955108, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1116748,1.629482,-2.955125,-0.9424176,-0.1813495,0.281001,-0.1271955,1.630568,-2.985985,-0.9339306,-0.1831909,0.3069441,-0.09607971,1.628416,-2.92423,-0.9497506,-0.1797605,0.2562416,-0.1116376,1.629492,-2.955108,8.406335,117.005,1.801705,0,0,False
Sneeze_None, 10, 92.74, 4.279369, -0.1117325, 1.629441, -2.955431, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1117344,1.629441,-2.95544,-0.9424174,-0.1813495,0.2810013,-0.1272221,1.630501,-2.986344,-0.9339366,-0.183268,0.3068802,-0.09624296,1.628381,-2.924519,-0.9497542,-0.1798352,0.2561768,-0.1117325,1.629441,-2.955431,8.40922,116.874,1.774935,0,0,False
Sneeze_None, 11, 92.75999, 4.279769, -0.1117602, 1.629337, -2.955906, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1117551,1.629324,-2.955906,-0.9388912,-0.1784952,0.2943174,-0.1271611,1.630328,-2.986865,-0.9301673,-0.1801814,0.3198805,-0.09635928,1.628346,-2.924947,-0.9466988,-0.1769531,0.2691634,-0.1117602,1.629337,-2.955906,8.379907,116.6903,1.659085,0,0,False
Sneeze_None, 12, 92.78, 4.28016, -0.111777, 1.629288, -2.956349, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1116888,1.629294,-2.956151,-0.9388911,-0.1784953,0.2943175,-0.1271823,1.630236,-2.987308,-0.9299644,-0.1802709,0.3204191,-0.09637175,1.628341,-2.925391,-0.9465258,-0.1770426,0.2697124,-0.111777,1.629288,-2.956349,8.349286,116.686,1.586986,0,0,False
Sneeze_None, 13, 92.8, 4.280523, -0.1115623, 1.629182, -2.956791, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1115852,1.629178,-2.956819,-0.9376383,-0.1782896,0.2984082,-0.1269884,1.630081,-2.987741,-0.9287927,-0.1798547,0.3240315,-0.09613626,1.628282,-2.925842,-0.9455523,-0.1767658,0.2732851,-0.1115623,1.629182,-2.956791,8.337917,116.7114,1.505839,0,0,False
Sneeze_None, 14, 92.82, 4.280515, -0.1113801, 1.62918, -2.956789, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1114359,1.629163,-2.956865,-0.9356906,-0.1752686,0.3062094,-0.1268612,1.630054,-2.987712,-0.9265662,-0.1765774,0.3321074,-0.09589899,1.628305,-2.925866,-0.943736,-0.1737226,0.2813945,-0.1113801,1.62918,-2.956789,8.344265,116.8068,1.463958,0,0,False
Sneeze_None, 15, 92.84, 4.280467, -0.1109404, 1.629193, -2.956743, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1109695,1.629194,-2.956773,-0.9356905,-0.1752686,0.3062094,-0.1265399,1.630021,-2.987608,-0.9266779,-0.1767595,0.3316984,-0.09534092,1.628365,-2.925879,-0.9438285,-0.1738911,0.2809797,-0.1109404,1.629193,-2.956743,8.310442,117.0133,1.385833,0,0,False
Sneeze_None, 16, 92.86, 4.280313, -0.110581, 1.629135, -2.956611, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1106471,1.629159,-2.956667,-0.9329683,-0.1820071,0.3105539,-0.1262841,1.629952,-2.987423,-0.9236712,-0.1835658,0.3363556,-0.09487777,1.628317,-2.925799,-0.9411145,-0.1807875,0.2856911,-0.110581,1.629135,-2.956611,8.256538,117.202,1.368622,0,0,False
Sneeze_None, 17, 92.88, 4.279852, -0.1099919, 1.62899, -2.956188, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1102559,1.629086,-2.95647,-0.9329683,-0.1820071,0.310554,-0.1258147,1.629789,-2.986939,-0.9236418,-0.1834443,0.3365029,-0.09416905,1.628192,-2.925436,-0.9410912,-0.1806731,0.2858403,-0.1099919,1.62899,-2.956188,8.196914,117.4183,1.336251,0,0,False
Sneeze_None, 18, 92.9, 4.279171, -0.1090364, 1.628985, -2.95548, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1090466,1.628968,-2.955494,-0.9320008,-0.1803561,0.3143985,-0.1251509,1.629738,-2.986081,-0.9227318,-0.1817013,0.3399277,-0.09292182,1.628232,-2.92488,-0.9403426,-0.1790399,0.2893106,-0.1090364,1.628985,-2.95548,8.079054,117.9488,1.259939,0,0,False
Sneeze_None, 19, 92.92, 4.27875, -0.1084624, 1.629042, -2.955017, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1084967,1.629031,-2.955063,-0.9320006,-0.1803561,0.3143986,-0.1248126,1.629774,-2.985493,-0.9224977,-0.1812999,0.3407763,-0.09211219,1.628311,-2.924541,-0.9401523,-0.1786411,0.2901744,-0.1084624,1.629042,-2.955017,8.06717,118.3852,1.223997,0,0,False
Sneeze_None, 20, 92.93999, 4.277687, -0.1071413, 1.629146, -2.95386, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1071868,1.629138,-2.953896,-0.9295192,-0.1827107,0.3203292,-0.123998,1.629817,-2.98406,-0.9199377,-0.1838938,0.3462622,-0.09028456,1.628475,-2.92366,-0.9378988,-0.1812944,0.295767,-0.1071413,1.629146,-2.95386,8.05351,119.3263,1.12304,0,0,False
Sneeze_None, 21, 92.96, 4.277019, -0.1063651, 1.629229, -2.953125, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1064151,1.629224,-2.953176,-0.9282643,-0.1841878,0.3231106,-0.1235568,1.62987,-2.983136,-0.9184409,-0.1854634,0.3493848,-0.08917341,1.628588,-2.923113,-0.9365667,-0.1828487,0.2990137,-0.1063651,1.629229,-2.953125,8.040651,119.956,1.072616,0,0,False
Sneeze_None, 22, 92.98, 4.275698, -0.1046644, 1.629233, -2.951739, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1046809,1.629243,-2.951701,-0.9286608,-0.1885328,0.3194445,-0.1225664,1.629798,-2.981333,-0.9191224,-0.1900344,0.3451103,-0.08676242,1.628667,-2.922144,-0.9370129,-0.1872804,0.294844,-0.1046644,1.629233,-2.951739,8.019538,121.3022,0.9465656,0,0,False
Sneeze_None, 23, 93, 4.274868, -0.1036578, 1.629237, -2.950866, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1037172,1.629212,-2.950927,-0.9286606,-0.1885328,0.3194445,-0.1220057,1.629771,-2.980186,-0.9188522,-0.1901987,0.3457384,-0.08530998,1.628703,-2.921545,-0.9367772,-0.1874496,0.2954845,-0.1036578,1.629237,-2.950866,7.98671,122.1607,0.892412,0,0,False
Sneeze_None, 24, 93.02, 4.273832, -0.1025673, 1.629273, -2.949759, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1026124,1.629259,-2.949829,-0.9286608,-0.1885329,0.3194445,-0.1213746,1.629785,-2.978787,-0.918819,-0.1901213,0.3458693,-0.08375993,1.628761,-2.92073,-0.9367521,-0.1873641,0.2956183,-0.1025673,1.629273,-2.949759,7.951324,123.0572,0.8559831,0,0,False
Sneeze_None, 25, 93.04, 4.271551, -0.1001301, 1.629346, -2.947322, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.1001394,1.629326,-2.947294,-0.9204765,-0.1894884,0.3417852,-0.1199115,1.629793,-2.975697,-0.9103295,-0.1909455,0.3672056,-0.08034863,1.6289,-2.918947,-0.9294171,-0.1882982,0.3173761,-0.1001301,1.629346,-2.947322,7.838139,124.984,0.7467555,0,0,False
Sneeze_None, 26, 93.06, 4.270242, -0.09873445, 1.629313, -2.945954, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.09875743,1.629313,-2.945971,-0.7998514,-0.1814481,0.5721139,-0.1190898,1.629731,-2.97392,-0.7828484,-0.1818785,0.5950366,-0.07837912,1.628896,-2.917987,-0.8143812,-0.1816591,0.5511653,-0.09873445,1.629313,-2.945954,7.765028,126.1432,0.698275,0,0,False
Sneeze_None, 27, 93.07999, 4.267743, -0.09589189, 1.629244, -2.943349, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.09589782,1.629249,-2.943307,-0.7998512,-0.1814482,0.5721142,-0.1173612,1.62961,-2.97047,-0.7834936,-0.1815897,0.5942752,-0.07442261,1.628877,-2.916227,-0.8149818,-0.1813702,0.5503722,-0.09589189,1.629244,-2.943349,7.610922,128.4461,0.6124471,0,0,False
Sneeze_None, 28, 93.1, 4.266434, -0.09435444, 1.629179, -2.941996, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.09435755,1.629228,-2.942007,-0.6804748,-0.1814596,0.7099482,-0.1164221,1.629524,-2.968633,-0.6604635,-0.1807962,0.7287665,-0.07228677,1.628835,-2.915359,-0.6985484,-0.1820934,0.6920059,-0.09435444,1.629179,-2.941996,7.521896,129.7155,0.5757635,0,0,False
Sneeze_None, 29, 93.12, 4.26349, -0.09084806, 1.629074, -2.938935, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.09087245,1.629112,-2.938945,-0.6477878,-0.1805995,0.7401046,-0.1141151,1.629382,-2.964532,-0.6273383,-0.1797955,0.7577072,-0.06758106,1.628765,-2.913338,-0.6670136,-0.1811944,0.7226767,-0.09084806,1.629074,-2.938935,7.350572,132.3363,0.5152171,0,0,False
Sneeze_None, 30, 93.14, 4.261949, -0.08890614, 1.629038, -2.937327, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.08895232,1.62904,-2.937363,-0.6477879,-0.1805995,0.7401046,-0.112803,1.629305,-2.962337,-0.6271369,-0.1796861,0.7578999,-0.06500927,1.62877,-2.912317,-0.6668202,-0.1810984,0.7228791,-0.08890614,1.629038,-2.937327,7.262236,133.7525,0.4469434,0,0,False
Sneeze_None, 31, 93.16, 4.258822, -0.08490962, 1.628886, -2.934093, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.08491497,1.628876,-2.934082,-0.6445372,-0.1801642,0.7430429,-0.1100281,1.629093,-2.957877,-0.6238597,-0.1797154,0.7605928,-0.0597911,1.628679,-2.91031,-0.6640821,-0.1807685,0.7254775,-0.08490962,1.628886,-2.934093,7.102969,136.6064,0.345057,0,0,False
Sneeze_None, 32, 93.18, 4.257585, -0.08272069, 1.628881, -2.932801, False, True, False, True, True,Plane (1),-5.681739,1.160068,2.648077,-0.08276153,1.628823,-2.932605,-0.6445372,-0.1801642,0.7430429,-0.1084649,1.629046,-2.955907,-0.6233833,-0.1794129,0.7610548,-0.05697646,1.628717,-2.909696,-0.6636285,-0.1804761,0.7259653,-0.08272069,1.628881,-2.932801,7.054313,138.1262,0.2749389,0,0,False
Sneeze_None, 33, 93.2, 4.254724, -0.07819095, 1.628739, -2.929856, False, True, False, True, True,Plane (1),-5.172975,0.2271512,3.156842,-0.0781879,1.628756,-2.929815,-0.6320801,-0.1738868,0.7551411,-0.1051381,1.628865,-2.951547,-0.610953,-0.1734996,0.7724211,-0.05124384,1.628612,-2.908166,-0.6520581,-0.1742439,0.7378749,-0.07819095,1.628739,-2.929856,6.9156,141.1939,0.2114468,0,0,False
Sneeze_None, 34, 93.22, 4.253053, -0.07574055, 1.628483, -2.928202, False, True, False, True, True,Nav Mesh,-5.483411,-7.895373E-17,4.37576,-0.07579511,1.628546,-2.928213,-0.5857087,-0.1763821,0.7910972,-0.103306,1.62864,-2.9491,-0.5632198,-0.1760454,0.807336,-0.04817508,1.628325,-2.907303,-0.6063093,-0.1769042,0.7753025,-0.07574055,1.628483,-2.928202,6.821531,142.8635,0.2625759,0,0,False
Sneeze_None, 35, 93.24, 4.25143, -0.07319643, 1.62826, -2.926585, False, True, False, True, True,Nav Mesh,-5.480128,-7.896746E-17,4.376378,-0.07324652,1.628253,-2.926538,-0.5857087,-0.1763821,0.7910972,-0.1013596,1.62842,-2.946671,-0.5630167,-0.1763516,0.8074109,-0.04503329,1.6281,-2.906498,-0.6061113,-0.177223,0.7753845,-0.07319643,1.62826,-2.926585,6.701689,144.5345,0.2671007,0,0,False
Sneeze_None, 36, 93.25999, 4.248211, -0.0678883, 1.627867, -2.923358, False, True, False, True, True,Nav Mesh,-4.696523,-8.652684E-17,4.716822,-0.06791641,1.627839,-2.923384,-0.5097612,-0.1792804,0.8414286,-0.09720173,1.628028,-2.941725,-0.4866875,-0.1787367,0.8550956,-0.03857486,1.627706,-2.904991,-0.5322981,-0.1799818,0.8272033,-0.0678883,1.627867,-2.923358,6.476202,147.9605,0.2684515,0,0,False
Sneeze_None, 37, 93.28, 4.246955, -0.06555367, 1.627521, -2.922181, False, True, False, True, True,Nav Mesh,-4.693211,-8.651696E-17,4.716378,-0.06534845,1.627637,-2.921952,-0.5097615,-0.1792802,0.8414285,-0.09544723,1.627673,-2.939588,-0.4856277,-0.1789041,0.855663,-0.03566011,1.627368,-2.904774,-0.5312712,-0.1801582,0.8278248,-0.06555367,1.627521,-2.922181,6.338093,149.8163,0.2541545,0,0,False
Sneeze_None, 38, 93.3, 4.244282, -0.06048938, 1.626709, -2.919705, False, True, False, True, True,Nav Mesh,-2.595323,-8.578508E-17,4.683417,-0.06049041,1.626707,-2.919658,-0.3099591,-0.1989138,0.9297089,-0.09144723,1.626843,-2.93514,-0.2849762,-0.1975192,0.9379631,-0.02953153,1.626575,-2.90427,-0.33364,-0.200534,0.9211246,-0.06048938,1.626709,-2.919705,6.050597,153.5238,0.2230767,0,0,False
Sneeze_None, 39, 93.32, 4.24291, -0.05758614, 1.626454, -2.918369, False, True, False, True, True,Nav Mesh,-2.592022,-8.57883E-17,4.683562,-0.05756309,1.626459,-2.918308,-0.3099591,-0.1989138,0.929709,-0.08904797,1.626566,-2.932749,-0.2846617,-0.1972339,0.9381186,-0.02612431,1.626342,-2.903989,-0.3333314,-0.2002521,0.9212976,-0.05758614,1.626454,-2.918369,5.902611,155.456,0.186505,0,0,False
Sneeze_None, 40, 93.34, 4.240504, -0.05164821, 1.625959, -2.916052, False, True, False, True, True,Walking Square,-0.9186677,0.01,4.599683,-0.05165334,1.625977,-2.915995,-0.1120724,-0.2088819,0.9714979,-0.08399948,1.62603,-2.928301,-0.08754861,-0.2064336,0.9745361,-0.01929694,1.625888,-2.903803,-0.1358861,-0.2110071,0.9679933,-0.05164821,1.625959,-2.916052,5.597656,159.2741,0.1179997,0,0,False
Sneeze_None, 41, 93.36, 4.239667, -0.04861454, 1.625797, -2.915252, False, True, False, True, True,Eye Leg,-0.1890467,0.8313845,0.7758244,-0.04865175,1.625722,-2.915123,-0.03716899,-0.2102618,0.9769383,-0.0813562,1.625806,-2.926415,-0.01284224,-0.2082551,0.9779902,-0.01587288,1.625789,-2.904088,-0.06151667,-0.2129117,0.9751331,-0.04861454,1.625797,-2.915252,5.39444,161.1741,0.01408883,0,0,False
Sneeze_None, 42, 93.38, 4.238816, -0.04583944, 1.625589, -2.914451, False, True, False, True, True,Eye Leg,-0.1862471,0.8313142,0.7759809,-0.04573552,1.625554,-2.91433,-0.037169,-0.2102619,0.9769383,-0.07891586,1.625515,-2.924579,-0.01380551,-0.2077562,0.9780832,-0.01276301,1.625662,-2.904322,-0.06247625,-0.212421,0.975179,-0.04583944,1.625589,-2.914451,5.242217,162.9636,359.8778,0,0,False
Sneeze_None, 43, 93.4, 4.237444, -0.04085226, 1.625277, -2.913149, False, True, False, True, True,Eye Leg,-0.1862471,0.8313142,0.7759809,-0.04073427,1.625337,-2.913079,0.02236234,-0.2094112,-0.977572,-0.07442756,1.624926,-2.921469,0.001465619,-0.206892,0.9783627,-0.007276971,1.625627,-2.90483,-0.04864211,-0.210945,0.9762869,-0.04085226,1.625277,-2.913149,5.00032,166.0321,359.4169,0,0,False
Sneeze_None, 44, 93.42, 4.2375, -0.03915872, 1.625474, -2.913145, False, True, False, True, True,Eye Leg,-0.1862471,0.8313142,0.7759809,-0.03890587,1.625389,-2.912929,0.02236235,-0.2094113,-0.977572,-0.0728886,1.625049,-2.92081,-0.0009252876,-0.2075324,0.9782277,-0.005428843,1.625899,-2.90548,-0.05103295,-0.2115264,0.9760391,-0.03915872,1.625474,-2.913145,4.887725,167.1367,359.2935,0,0,False
Sneeze_None, 45, 93.43999, 4.23721, -0.03590362, 1.625446, -2.912875, False, True, False, True, True,Eye Leg,-0.1933715,0.8328924,0.7765235,-0.03587119,1.625472,-2.912874,-0.04169291,-0.2098452,0.9768453,-0.06990664,1.625096,-2.919224,-0.01748797,-0.2082123,0.9779273,-0.001900595,1.625796,-2.906525,-0.06928259,-0.2114223,0.9749362,-0.03590362,1.625446,-2.912875,4.671729,169.3759,359.4185,0,0,False
Sneeze_None, 46, 93.46, 4.236891, -0.03413484, 1.625397, -2.912565, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.03419652,1.625378,-2.912595,-0.04103822,-0.2096124,0.976923,-0.06823699,1.625081,-2.91836,-0.01671331,-0.2076577,0.9780588,-3.268197E-05,1.625714,-2.90677,-0.06939916,-0.2105267,0.9751217,-0.03413484,1.625397,-2.912565,4.608008,170.3134,359.4741,0,0,False
Sneeze_None, 47, 93.48, 4.236603, -0.03079668, 1.625627, -2.912186, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.03080287,1.625574,-2.912188,0.0235766,-0.2091906,-0.9775908,-0.06507112,1.625172,-2.916844,0.00217773,-0.2076866,0.978193,0.003477752,1.626082,-2.907528,-0.05094872,-0.2102714,0.9763145,-0.03079668,1.625627,-2.912186,4.587969,172.2003,359.2442,0,0,False
Sneeze_None, 48, 93.5, 4.236584, -0.02944768, 1.625921, -2.912053, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.02935379,1.62589,-2.912012,0.0235766,-0.2091907,-0.9775906,-0.06378341,1.625366,-2.916223,0.002092563,-0.2070656,0.9783248,0.004888054,1.626477,-2.907883,-0.05103455,-0.2096371,0.9764464,-0.02944768,1.625921,-2.912053,4.695473,172.9998,359.0764,0,0,False
Sneeze_None, 49, 93.52, 4.236452, -0.02703822, 1.626428, -2.911717, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.02700937,1.626437,-2.911697,0.01083927,-0.1007553,-0.9948522,-0.06147683,1.625738,-2.914902,0.01556314,-0.09971496,0.9948943,0.00740039,1.627118,-2.908532,-0.03788917,-0.1011769,0.9941467,-0.02703822,1.626428,-2.911717,4.944492,174.6167,358.8523,0,0,False
Sneeze_None, 50, 93.54, 4.236352, -0.02580074, 1.626581, -2.911553, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.02580472,1.626638,-2.911544,0.01083927,-0.1007553,-0.9948524,-0.06027355,1.625764,-2.91431,0.01511712,-0.09937469,0.9949353,0.008672073,1.627399,-2.908797,-0.03833393,-0.1008695,0.9941609,-0.02580074,1.626581,-2.911553,5.093779,175.308,358.64,0,0,False
Sneeze_None, 51, 93.56, 4.236298, -0.02457049, 1.626873, -2.911381, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.02458702,1.6268,-2.91139,-0.01133903,-0.09798618,-0.9951231,-0.05907049,1.625916,-2.913721,0.03704941,-0.09649384,0.9946438,0.009929508,1.627829,-2.909041,-0.01653906,-0.09811134,0.995038,-0.02457049,1.626873,-2.911381,5.265061,175.9735,358.4093,0,0,False
Sneeze_None, 52, 93.57999, 4.236318, -0.02267894, 1.627764, -2.911043, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.02264489,1.627753,-2.91102,-0.01133904,-0.09798618,-0.9951231,-0.05721688,1.626606,-2.912601,0.03789829,-0.09719452,0.9945436,0.01185901,1.628923,-2.909485,-0.01569141,-0.09875681,0.9949878,-0.02267894,1.627764,-2.911043,5.672247,177.2258,358.0715,0,0,False
Sneeze_None, 53, 93.6, 4.236257, -0.02170619, 1.628, -2.910884, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.021734,1.628087,-2.910873,-0.007604527,-0.1053125,-0.9944103,-0.05625331,1.62674,-2.912129,0.03354561,-0.1042542,0.9939848,0.01284092,1.629259,-2.909639,-0.02029431,-0.1059942,0.9941596,-0.02170619,1.628,-2.910884,5.902052,177.7202,357.9018,0,0,False
Sneeze_None, 54, 93.62, 4.236241, -0.0197774, 1.628724, -2.910576, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.01980122,1.628736,-2.910568,0.001403441,-0.09919005,-0.9950676,-0.05433316,1.627242,-2.911164,0.02527831,-0.09810113,0.9948553,0.01477836,1.630205,-2.909989,-0.02873012,-0.09997655,0.994575,-0.0197774,1.628724,-2.910576,6.295677,178.7549,357.5309,0,0,False
Sneeze_None, 55, 93.64, 4.236301, -0.01884142, 1.629178, -2.910457, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.01886294,1.62916,-2.910426,0.001403441,-0.09919003,-0.9950675,-0.05339935,1.627661,-2.910753,0.02490689,-0.09825189,0.9948499,0.01571652,1.630695,-2.91016,-0.02910322,-0.1000755,0.9945542,-0.01884142,1.629178,-2.910457,6.517323,179.2203,357.4703,0,0,False
Sneeze_None, 56, 93.66, 4.236251, -0.01716745, 1.629783, -2.910158, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.0171629,1.629815,-2.91017,-0.005890727,-0.04733101,-0.998862,-0.05172166,1.628181,-2.909873,0.03257624,-0.04634032,0.9983944,0.01738677,1.631384,-2.910443,-0.02147614,-0.04838547,0.9985979,-0.01716745,1.629783,-2.910158,6.950324,180.1479,357.3262,0,0,False
Sneeze_None, 57, 93.68, 4.236118, -0.01629373, 1.629808, -2.910007, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.01632345,1.629931,-2.910001,-0.005890728,-0.04733102,-0.998862,-0.05084256,1.628147,-2.909498,0.03199202,-0.04665333,0.9983987,0.01825511,1.631469,-2.910516,-0.02205964,-0.04872034,0.9985688,-0.01629373,1.629808,-2.910007,7.113431,180.5005,357.2266,0,0,False
Sneeze_None, 58, 93.7, 4.23599, -0.01477427, 1.630156, -2.909729, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.01478971,1.630131,-2.909744,0.002403848,-0.03765272,-0.9992881,-0.04930863,1.628393,-2.908774,0.02408187,-0.03679974,0.9990324,0.01976008,1.631918,-2.910684,-0.03001195,-0.03905676,0.9987862,-0.01477427,1.630156,-2.909729,7.357347,181.2071,357.0553,0,0,False
Sneeze_None, 59, 93.72, 4.235981, -0.01427134, 1.6304, -2.90962, False, True, False, True, True,Eye Leg,-0.1891344,0.8337001,0.7772317,-0.01424908,1.630401,-2.909628,0.01149663,-0.0329487,-0.9993908,-0.04879796,1.628607,-2.908463,0.0150045,-0.03191851,0.9993779,0.02025529,1.632193,-2.910777,-0.03907709,-0.03434168,0.9986459,-0.01427134,1.6304,-2.90962,7.442767,181.5304,357.0039,0,0,False
